date,County,latitude,longitude,precipitation_amount_mm,air_temp_celsius,dew_point_air_temp_celsius,relative_humidity_precent,mean_sea_level_pressure,mean_hourly_wind_speed_knots,mean_hourly_wind_speed_kph,wind_gust_kph,wind_direction_degrees,wind_geo_direction
09/03/2024 06:00,Clare,52.69,-8.918,0,5,1,75.34,995,13.01,24.1,28.8,40,NE
09/03/2024 07:00,Clare,52.69,-8.918,0,5,2,80.94,995,11.07,20.5,28.4,40,NE
09/03/2024 08:00,Clare,52.69,-8.918,0,5,2,80.94,995,12.04,22.3,27.4,30,NE
09/03/2024 09:00,Clare,52.69,-8.918,0,6,3,81.07,994,19.06,35.3,33.1,40,NE
09/03/2024 10:00,Clare,52.69,-8.918,0,7,3,75.68,994,17.12,31.7,50,40,NE
09/03/2024 11:00,Clare,52.69,-8.918,0,7,3,75.68,994,13.01,24.1,50.4,40,NE
09/03/2024 12:00,Clare,52.69,-8.918,0,8,3,70.69,994,12.04,22.3,45.4,60,NE
09/03/2024 13:00,Clare,52.69,-8.918,0,8.9,4,70.89,994,19.06,35.3,45.7,60,NE
09/03/2024 14:00,Clare,52.69,-8.918,0.2,8,3,70.69,993,14.96,27.7,42.5,50,NE
09/03/2024 15:00,Clare,52.69,-8.918,0.1,7,4.9,87.09,994,13.01,24.1,40.3,40,NE
09/03/2024 16:00,Clare,52.69,-8.918,0,8,4,75.85,993,12.04,22.3,36.4,40,NE
09/03/2024 17:00,Clare,52.69,-8.918,0,7.9,4,75.85,994,14.96,27.7,28.8,40,NE
09/03/2024 18:00,Clare,52.69,-8.918,0.1,7,5,87.09,994,13.01,24.1,27.7,40,NE
09/03/2024 19:00,Clare,52.69,-8.918,0,7,5,87.09,995,8.96,16.6,27.7,30,NE
09/03/2024 20:00,Clare,52.69,-8.918,0,7,5,87.09,995,13.01,24.1,23.8,20,NW
09/03/2024 21:00,Clare,52.69,-8.918,0,7,5,87.09,995,9.94,18.4,22.3,20,NW
09/03/2024 22:00,Clare,52.69,-8.918,0,7,5,87.09,995,12.04,22.3,19.4,20,NW
09/03/2024 23:00,Clare,52.69,-8.918,0.1,7,5,87.09,995,11.07,20.5,18.4,20,NW
09/03/2024 00:00,Cavan,54.051,-7.31,0,5.1,0.7,73.22,1002,12.64,23.4,40.7,82.1,E
09/03/2024 01:00,Cavan,54.051,-7.31,0,4.7,0.9,76.38,1001,12.42,23,41,75.9,E
09/03/2024 02:00,Cavan,54.051,-7.31,0,4.4,0.7,76.88,1001,12.04,22.3,40,73.8,E
09/03/2024 03:00,Cavan,54.051,-7.31,0,4.3,0.4,75.76,1000,10.91,20.2,38.5,67.7,E
09/03/2024 04:00,Cavan,54.051,-7.31,0.1,4.3,0.6,76.87,1000,11.45,21.2,36.7,68,E
09/03/2024 05:00,Cavan,54.051,-7.31,0,4.3,0.6,76.87,1000,11.29,20.9,36.7,61.9,NE
09/03/2024 06:00,Cavan,54.051,-7.31,0,4.3,0.2,74.67,999,10.48,19.4,33.5,55.5,NE
09/03/2024 07:00,Cavan,54.051,-7.31,0,4.1,0.6,77.95,999,10.91,20.2,34.6,57.2,NE
09/03/2024 08:00,Cavan,54.051,-7.31,0,4.1,0.6,77.95,999,11.29,20.9,36.4,54.4,NE
09/03/2024 09:00,Cavan,54.051,-7.31,0,4.7,0.9,76.38,999,12.64,23.4,40.7,56.8,NE
09/03/2024 10:00,Cavan,54.051,-7.31,0,5.6,1.4,74.37,999,12.42,23,41,59.9,NE
09/03/2024 11:00,Cavan,54.051,-7.31,0,6.7,2.3,73.51,998,13.01,24.1,42.5,62.2,NE
09/03/2024 12:00,Cavan,54.051,-7.31,0,6.7,2.3,73.51,998,12.42,23,41,61.4,NE
09/03/2024 13:00,Cavan,54.051,-7.31,0,7.3,2.6,72.07,998,12.64,23.4,41.4,62.3,NE
09/03/2024 14:00,Cavan,54.051,-7.31,0.3,7.2,2.9,74.13,998,12.04,22.3,41,61.8,NE
09/03/2024 15:00,Cavan,54.051,-7.31,0.4,6.7,2.9,76.71,998,11.66,21.6,40.3,65.7,NE
09/03/2024 16:00,Cavan,54.051,-7.31,0.2,6.4,3.1,79.43,997,10.69,19.8,37.8,62,NE
09/03/2024 17:00,Cavan,54.051,-7.31,0.2,6.5,3.6,81.72,997,8.53,15.8,37.8,51.7,NE
09/03/2024 18:00,Cavan,54.051,-7.31,0.1,5.9,4,87.6,997,7.56,14,24.8,41.9,NE
09/03/2024 19:00,Cavan,54.051,-7.31,0,5.8,4,88.21,998,7.4,13.7,24.8,43,NE
09/03/2024 20:00,Cavan,54.051,-7.31,0.1,5.7,4.1,89.45,998,7.4,13.7,24.8,45.7,NE
09/03/2024 21:00,Cavan,54.051,-7.31,0,5.6,4.2,90.7,998,8.15,15.1,26.3,45.3,NE
09/03/2024 22:00,Cavan,54.051,-7.31,0,5.7,4,88.82,999,8.75,16.2,28.4,49.8,NE
09/03/2024 23:00,Cavan,54.051,-7.31,0,5.4,3.7,88.79,999,8.96,16.6,29.2,47.5,NE
09/03/2024 00:00,Carlow,52.861,-6.915,0,5,2,80.94,1000.4,17.82,33,50,84,E
09/03/2024 01:00,Carlow,52.861,-6.915,0,6,1,70.29,1000.4,14.85,27.5,32.8,84,E
09/03/2024 02:00,Carlow,52.861,-6.915,0,5,1,75.34,999.4,14.36,26.6,46.4,84,E
09/03/2024 03:00,Carlow,52.861,-6.915,0,6,2,75.51,998.4,14.69,27.2,29.2,80,E
09/03/2024 04:00,Carlow,52.861,-6.915,0,6,3,81.07,998,15.93,29.5,44.6,70,E
09/03/2024 05:00,Carlow,52.861,-6.915,0,6,3,81.07,997.4,17.82,33,50,74,E
09/03/2024 06:00,Carlow,52.861,-6.915,0,6,3,81.07,997,16.2,30,50.5,76,E
09/03/2024 07:00,Carlow,52.861,-6.915,0.1,6,3,81.07,997,16.31,30.2,27,76,E
09/03/2024 08:00,Carlow,52.861,-6.915,0,6,3,81.1,995.9,16.2,30,61.2,67,NE
09/03/2024 09:00,Carlow,52.861,-6.915,0,6,3.2,82.64,995.9,16.15,29.9,49.9,72,E
09/03/2024 10:00,Carlow,52.861,-6.915,0,6.5,3.5,81.18,995.5,16.63,30.8,53.6,72,E
09/03/2024 11:00,Carlow,52.861,-6.915,0,7,3.2,77.15,995.2,16.58,30.7,49.4,75,E
09/03/2024 12:00,Carlow,52.861,-6.915,0,6.5,4.5,87.08,994.5,18.04,33.4,53.6,75,E
09/03/2024 13:00,Carlow,52.861,-6.915,0,6.5,4.5,87.08,994.5,16.04,29.7,40.7,77,E
09/03/2024 14:00,Carlow,52.861,-6.915,0,6.5,5.2,91.62,994.2,14.31,26.5,41.8,77,E
09/03/2024 15:00,Carlow,52.861,-6.915,0,7,5.2,88.75,993.7,14.04,26,39.2,80,E
09/03/2024 16:00,Carlow,52.861,-6.915,0,7.2,5.2,87.12,993.7,14.47,26.8,34.2,75,E
09/03/2024 17:00,Carlow,52.861,-6.915,0,7.2,5.7,89.96,994.2,12.37,22.9,25.6,72,E
09/03/2024 18:00,Carlow,52.861,-6.915,0,7,6,93.35,994.5,11.83,21.9,22.7,72,E
09/03/2024 19:00,Carlow,52.861,-6.915,0,7,6,93.35,995,9.88,18.3,25.2,60,NE
09/03/2024 20:00,Carlow,52.861,-6.915,0.4,7.2,5.7,89.99,994.7,9.99,18.5,27.4,55,NE
09/03/2024 21:00,Carlow,52.861,-6.915,0.6,7,5.6,91.02,996,12.47,23.1,28.1,76,E
09/03/2024 22:00,Carlow,52.861,-6.915,0.6,7.3,5,84.94,996,13.66,25.3,27.7,76,E
09/03/2024 23:00,Carlow,52.861,-6.915,0,7,5,87.09,996,11.77,21.8,25.2,73,E
09/03/2024 00:00,Donegal,55.372,-7.339,0,5.2,0.2,70.13,1005,17.28,32,56.9,97.3,E
09/03/2024 01:00,Donegal,55.372,-7.339,0,5.2,0,69.12,1005,17.5,32.4,57.6,97.5,E
09/03/2024 02:00,Donegal,55.372,-7.339,0,5.2,-0.1,68.62,1004,17.28,32,57.2,96.1,E
09/03/2024 03:00,Donegal,55.372,-7.339,0,5.2,0.2,70.13,1004,17.12,31.7,56.9,93.5,E
09/03/2024 04:00,Donegal,55.372,-7.339,0,5.2,1.1,74.83,1004,17.5,32.4,58,88.1,E
09/03/2024 05:00,Donegal,55.372,-7.339,0,5.1,1.4,77,1004,17.87,33.1,59.4,86.4,E
09/03/2024 06:00,Donegal,55.372,-7.339,0,5.2,0.4,71.15,1003,18.25,33.8,61.2,87.4,E
09/03/2024 07:00,Donegal,55.372,-7.339,0,6,1,70.29,1002,15.93,29.5,63,70,E
09/03/2024 08:00,Donegal,55.372,-7.339,0,5.5,1,72.62,1002.9,14.96,27.7,64.4,90,E
09/03/2024 09:00,Donegal,55.372,-7.339,0,6,1,70.29,1002,13.99,25.9,64.4,80,E
09/03/2024 10:00,Donegal,55.372,-7.339,0,7,1.7,69.42,1001.2,15.34,28.4,63.4,82,E
09/03/2024 11:00,Donegal,55.372,-7.339,0,7,2,70.49,1001,16.85,31.2,64.1,72,E
09/03/2024 12:00,Donegal,55.372,-7.339,0,8,2.7,69.62,1000.8,18.36,34,59.4,70,E
09/03/2024 13:00,Donegal,55.372,-7.339,0,8.7,3,67.02,1000,17.93,33.2,59,70,E
09/03/2024 14:00,Donegal,55.372,-7.339,0,8.7,3,67.02,999.8,16.25,30.1,56.2,62,NE
09/03/2024 15:00,Donegal,55.372,-7.339,0,8.7,3.7,70.84,999,13.88,25.7,55.1,56,NE
09/03/2024 16:00,Donegal,55.372,-7.339,0,8,3.7,74.72,999,14.2,26.3,52.6,70,E
09/03/2024 17:00,Donegal,55.372,-7.339,0,7.8,2.2,67.7,1000,14.96,27.7,50.8,79.7,E
09/03/2024 18:00,Donegal,55.372,-7.339,0,7.2,3.5,77.65,999.8,13.77,25.5,43.2,78,E
09/03/2024 19:00,Donegal,55.372,-7.339,0.1,7,2,70.49,999,13.01,24.1,45,80,E
09/03/2024 20:00,Donegal,55.372,-7.339,0.2,6.8,3.7,80.61,1000,13.23,24.5,43.2,87.8,E
09/03/2024 21:00,Donegal,55.372,-7.339,0.1,6.7,3.6,80.6,1001,14.2,26.3,46.4,87.4,E
09/03/2024 22:00,Donegal,55.372,-7.339,0,6.5,3.3,80.01,1001,14.8,27.4,48.6,89.3,E
09/03/2024 23:00,Donegal,55.372,-7.339,0,6.3,3.3,81.11,1001,13.82,25.6,48.2,91.2,E
10/03/2024 00:00,Westmeath,53.537,-7.362,0,7,5,87.09,996,12.8,23.7,33.1,66,NE
10/03/2024 01:00,Westmeath,53.537,-7.362,0,7,4.5,84.41,996,14.74,27.3,33.1,64,NE
10/03/2024 02:00,Westmeath,53.537,-7.362,0,7,4,81.21,996,11.12,20.6,29.2,54,NE
10/03/2024 03:00,Westmeath,53.537,-7.362,0,7,5,87.09,996,11.29,20.9,25.9,60,NE
10/03/2024 04:00,Westmeath,53.537,-7.362,0,7,5,87.09,996,12.04,22.3,25.6,46,NE
10/03/2024 05:00,Westmeath,53.537,-7.362,0,6.4,5,90.46,996,10.75,19.9,25.6,44,NE
10/03/2024 06:00,Westmeath,53.537,-7.362,0,6.4,5,90.46,996,11.12,20.6,27.4,44,NE
10/03/2024 07:00,Westmeath,53.537,-7.362,0,7,5,87.09,996,10.85,20.1,26.6,40,NE
10/03/2024 08:00,Westmeath,53.537,-7.362,0,7,6,93.35,996,9.88,18.3,26.3,34,NE
10/03/2024 09:00,Westmeath,53.537,-7.362,0,7,6,93.35,996.4,9.88,18.3,27.4,40,NE
10/03/2024 10:00,Westmeath,53.537,-7.362,0.3,7,6,93.35,996.4,10.42,19.3,32.4,46,NE
10/03/2024 11:00,Westmeath,53.537,-7.362,0,7,6,93.35,997,10.42,19.3,31.3,44,NE
10/03/2024 12:00,Westmeath,53.537,-7.362,0.1,7,6,93.35,997,10.31,19.1,30.2,39,NE
10/03/2024 13:00,Westmeath,53.537,-7.362,0,7,7,100,997,8.32,15.4,37.1,40,NE
10/03/2024 14:00,Westmeath,53.537,-7.362,0.1,8,7,93.4,997,7.45,13.8,29.2,50,NE
10/03/2024 15:00,Westmeath,53.537,-7.362,0.1,8,7,93.4,997.4,8.21,15.2,32,79,E
10/03/2024 16:00,Westmeath,53.537,-7.362,0.1,8,7.5,96.99,998,8.75,16.2,31.7,86,E
10/03/2024 17:00,Westmeath,53.537,-7.362,0.1,8,7,93.4,998.4,8.8,16.3,27,70,E
10/03/2024 18:00,Westmeath,53.537,-7.362,0.1,8,6.5,90.57,999,7.78,14.4,23.8,74,E
10/03/2024 19:00,Westmeath,53.537,-7.362,0,8,6.5,90.57,1000,8.86,16.4,23,74,E
10/03/2024 20:00,Westmeath,53.537,-7.362,0.2,7,6,93.35,1001,8.32,15.4,20.5,80,E
10/03/2024 21:00,Westmeath,53.537,-7.362,0.2,7,6.5,96.97,1001.4,9.29,17.2,18.7,74,E
10/03/2024 22:00,Westmeath,53.537,-7.362,0.1,7,6,93.35,1002,9.4,17.4,17.6,80,E
10/03/2024 23:00,Westmeath,53.537,-7.362,0.1,7,6,93.35,1002.4,7.88,14.6,18.4,76,E
10/03/2024 00:00,Tipperary,53.035,-8.009,0.5,7,6,93.35,995,8.96,16.6,22.3,30,NE
10/03/2024 01:00,Tipperary,53.035,-8.009,0,7,6,93.35,996,7.99,14.8,24.5,360,NW
10/03/2024 02:00,Tipperary,53.035,-8.009,0,7,6,93.35,996,8.96,16.6,24.5,20,NW
10/03/2024 03:00,Tipperary,53.035,-8.009,0,7,5,87.09,996,7.02,13,20.9,20,NW
10/03/2024 04:00,Tipperary,53.035,-8.009,0,7,5,87.09,996,7.02,13,19.8,40,NE
10/03/2024 05:00,Tipperary,53.035,-8.009,0.1,7,5,87.09,996,7.02,13,22,10,NW
10/03/2024 06:00,Tipperary,53.035,-8.009,0,7,5,87.09,997,7.02,13,25.9,360,NW
10/03/2024 07:00,Tipperary,53.035,-8.009,0,7,5,87.09,997,9.94,18.4,25.9,360,NW
10/03/2024 08:00,Tipperary,53.035,-8.009,0,7,5,87.09,998,6.05,11.2,26.3,340,NW
10/03/2024 09:00,Tipperary,53.035,-8.009,0.3,6,5,93.3,998,7.02,13,26.3,350,NW
10/03/2024 10:00,Tipperary,53.035,-8.009,0.2,7,4,81.21,998,7.02,13,26.6,340,NW
10/03/2024 11:00,Tipperary,53.035,-8.009,0.1,7,4,81.21,999,8.96,16.6,28.1,350,NW
10/03/2024 12:00,Tipperary,53.035,-8.009,0,7,4,81.21,999,6.05,11.2,28.8,350,NW
10/03/2024 13:00,Tipperary,53.035,-8.009,0,8,5,81.35,999,8.96,16.6,29.2,330,NW
10/03/2024 14:00,Tipperary,53.035,-8.009,0,8,5,81.35,999,7.99,14.8,29.2,320,NW
10/03/2024 15:00,Tipperary,53.035,-8.009,0,8,5,81.35,999,7.02,13,28.1,340,NW
10/03/2024 16:00,Tipperary,53.035,-8.009,0.1,9,5,76.02,1000,7.99,14.8,26.6,330,NW
10/03/2024 17:00,Tipperary,53.035,-8.009,0.1,8,5,81.35,1000,7.99,14.8,23.4,330,NW
10/03/2024 18:00,Tipperary,53.035,-8.009,0.1,8,6,87.19,1001,7.02,13,22.3,310,NW
10/03/2024 19:00,Tipperary,53.035,-8.009,0,8,5,81.35,1002,5.08,9.4,22.7,320,NW
10/03/2024 20:00,Tipperary,53.035,-8.009,0.3,8,5,81.35,1002,5.08,9.4,21.6,310,NW
10/03/2024 21:00,Tipperary,53.035,-8.009,0.1,8,5,81.35,1003,5.08,9.4,20.9,320,NW
10/03/2024 22:00,Tipperary,53.035,-8.009,0.2,7,5,87.09,1003,5.08,9.4,18.4,320,NW
10/03/2024 23:00,Tipperary,53.035,-8.009,0.1,7,5,87.09,1004,7.02,13,15.1,280,W
10/03/2024 00:00,Roscommon,53.727,-7.981,0,6.4,4.4,87.04,997,7.78,14.4,24.5,48.8,NE
10/03/2024 01:00,Roscommon,53.727,-7.981,0,6.1,4.1,87.01,998,7.56,14,25.2,46.3,NE
10/03/2024 02:00,Roscommon,53.727,-7.981,0,5.7,4,88.82,998,7.4,13.7,24.1,40,NE
10/03/2024 03:00,Roscommon,53.727,-7.981,0,5.5,3.7,88.18,998,7.78,14.4,24.5,34,NE
10/03/2024 04:00,Roscommon,53.727,-7.981,0,5.5,3.5,86.95,998,8.15,15.1,25.9,30.4,NE
10/03/2024 05:00,Roscommon,53.727,-7.981,0,5.3,3.4,87.54,998,8.37,15.5,26.6,32.1,NE
10/03/2024 06:00,Roscommon,53.727,-7.981,0,4.9,2.9,86.89,998,8.37,15.5,26.3,24.6,NE
10/03/2024 07:00,Roscommon,53.727,-7.981,0,4,3,93.19,999,6.05,11.2,26.3,10,NW
10/03/2024 08:00,Roscommon,53.727,-7.981,0,4.7,3.3,90.73,999.4,6.43,11.9,27.7,18,NW
10/03/2024 09:00,Roscommon,53.727,-7.981,0.1,4.3,2.7,89.25,999.4,6.26,11.6,29.2,20,NW
10/03/2024 10:00,Roscommon,53.727,-7.981,0,4.3,3.7,95.78,999.4,6.05,11.2,37.8,10,NW
10/03/2024 11:00,Roscommon,53.727,-7.981,0.2,5.3,3.7,89.33,1000,6.05,11.2,33.5,18,NW
10/03/2024 12:00,Roscommon,53.727,-7.981,0.1,6.3,4.7,89.41,1000,6.86,12.7,26.3,28,NE
10/03/2024 13:00,Roscommon,53.727,-7.981,0,7.3,4.7,83.48,1000,7.61,14.1,32.4,55,NE
10/03/2024 14:00,Roscommon,53.727,-7.981,0,7.3,4.7,83.48,1000,6.43,11.9,30.6,29,NE
10/03/2024 15:00,Roscommon,53.727,-7.981,0,7.3,4.7,83.48,1000.4,6.05,11.2,27.7,45,NE
10/03/2024 16:00,Roscommon,53.727,-7.981,0,7.3,4.7,83.48,1000.4,5.89,10.9,25.9,50,NE
10/03/2024 17:00,Roscommon,53.727,-7.981,0,7.3,4.7,83.48,1001,5.67,10.5,20.9,30,NE
10/03/2024 18:00,Roscommon,53.727,-7.981,0.2,7,7,100,1002,4.1,7.6,19.8,70,E
10/03/2024 19:00,Roscommon,53.727,-7.981,0,7,7,100,1002,4.1,7.6,19.8,40,NE
10/03/2024 20:00,Roscommon,53.727,-7.981,0.3,7,5.9,92.71,1002,6.59,12.2,20.5,5.7,NW
10/03/2024 21:00,Roscommon,53.727,-7.981,0.3,6.9,5.9,93.34,1003,6.05,11.2,20.5,12.1,NW
10/03/2024 22:00,Roscommon,53.727,-7.981,0.3,6.8,5.9,93.99,1004,5.83,10.8,18.7,17.4,NW
10/03/2024 23:00,Roscommon,53.727,-7.981,0.1,6.7,5.9,94.64,1004,5.24,9.7,18,19.9,NW
10/03/2024 00:00,Meath,53.516,-6.66,0,7,5,87.09,996,13.01,24.1,33.1,65,NE
10/03/2024 01:00,Meath,53.516,-6.66,0,7,4.5,84.14,996,15.01,27.8,33.5,65,NE
10/03/2024 02:00,Meath,53.516,-6.66,0,7,4,81.21,996,11.45,21.2,32.8,55,NE
10/03/2024 03:00,Meath,53.516,-6.66,0,7,5,87.09,996,11.45,21.2,29.2,60,NE
10/03/2024 04:00,Meath,53.516,-6.66,0,7,5,87.09,996,12.04,22.3,30.2,45,NE
10/03/2024 05:00,Meath,53.516,-6.66,0,6.4,5,90.17,996,10.96,20.3,28.8,45,NE
10/03/2024 06:00,Meath,53.516,-6.66,0,6.4,5,90.17,996,11.45,21.2,32.4,45,NE
10/03/2024 07:00,Meath,53.516,-6.66,0.1,7,5,87.09,996,10.96,20.3,33.8,40,NE
10/03/2024 08:00,Meath,53.516,-6.66,0.1,7,6,93.35,996,9.99,18.5,34.2,35,NE
10/03/2024 09:00,Meath,53.516,-6.66,0.5,7,6,93.35,996.5,9.99,18.5,34.2,40,NE
10/03/2024 10:00,Meath,53.516,-6.66,0.5,7,6,93.35,996.5,10.48,19.4,42.5,45,NE
10/03/2024 11:00,Meath,53.516,-6.66,0.5,7,6,93.35,997,10.48,19.4,42.5,45,NE
10/03/2024 12:00,Meath,53.516,-6.66,0.4,7,6,93.35,997,10.48,19.4,31.3,40,NE
10/03/2024 13:00,Meath,53.516,-6.66,0,7,7,100,997,8.42,15.6,37.1,40,NE
10/03/2024 14:00,Meath,53.516,-6.66,0.2,8,7,93.4,997,7.45,13.8,31.3,50,NE
10/03/2024 15:00,Meath,53.516,-6.66,0.2,8,7,93.4,997.5,8.53,15.8,30.2,80,E
10/03/2024 16:00,Meath,53.516,-6.66,0.1,8,7.5,96.69,998,9.02,16.7,26.3,85,E
10/03/2024 17:00,Meath,53.516,-6.66,0,8,7,93.4,998.5,9.02,16.7,25.9,70,E
10/03/2024 18:00,Meath,53.516,-6.66,0,8,6.5,90.28,999,8.05,14.9,19.4,75,E
10/03/2024 19:00,Meath,53.516,-6.66,0,8,6.5,90.28,1000,8.91,16.5,19.1,75,E
10/03/2024 20:00,Meath,53.516,-6.66,0,7,6,93.35,1001,8.53,15.8,16.9,80,E
10/03/2024 21:00,Meath,53.516,-6.66,0.3,7,6.5,96.66,1001.5,9.5,17.6,15.8,75,E
10/03/2024 22:00,Meath,53.516,-6.66,0.2,7,6,93.35,1002,9.4,17.4,17.3,80,E
10/03/2024 23:00,Meath,53.516,-6.66,0,7,6,93.35,1002.5,7.94,14.7,18.7,75,E
10/03/2024 00:00,Mayo,53.711,-8.993,0,5.9,4.2,88.84,998,5.45,10.1,16.9,45.3,NE
10/03/2024 01:00,Mayo,53.711,-8.993,0,5.9,4.2,88.84,998,5.24,9.7,16.9,41.9,NE
10/03/2024 02:00,Mayo,53.711,-8.993,0,5.9,4.1,88.22,998,5.24,9.7,16.2,46.3,NE
10/03/2024 03:00,Mayo,53.711,-8.993,0,5.8,4,88.21,998,5.62,10.4,17.6,46.7,NE
10/03/2024 04:00,Mayo,53.711,-8.993,0,5.6,3.7,87.57,998,5.45,10.1,17.6,32,NE
10/03/2024 05:00,Mayo,53.711,-8.993,0,5.5,3.5,86.95,999,5.45,10.1,17.3,27.2,NE
10/03/2024 06:00,Mayo,53.711,-8.993,0,5.2,3.2,86.92,999,6.59,12.2,20.2,15.5,NW
10/03/2024 07:00,Mayo,53.711,-8.993,0,3.9,3,93.19,999,6.05,11.2,20.2,10,NW
10/03/2024 08:00,Mayo,53.711,-8.993,0,4.2,3.1,92.49,999.1,6.16,11.4,19.4,12,NW
10/03/2024 09:00,Mayo,53.711,-8.993,0,4.1,2.2,87.49,999.1,6.8,12.6,19.8,20,NW
10/03/2024 10:00,Mayo,53.711,-8.993,0,4.1,3.2,93.92,999.1,6.05,11.2,21.6,10,NW
10/03/2024 11:00,Mayo,53.711,-8.993,0,5.1,3.2,87.58,1000,6.05,11.2,24.1,12,NW
10/03/2024 12:00,Mayo,53.711,-8.993,0,6.1,4.2,87.67,1000,7.67,14.2,22.3,22,NW
10/03/2024 13:00,Mayo,53.711,-8.993,0,7.1,4.2,81.85,1000,7.88,14.6,23,44,NE
10/03/2024 14:00,Mayo,53.711,-8.993,0,7.1,4.2,81.85,1000,6.16,11.4,20.2,15,NW
10/03/2024 15:00,Mayo,53.711,-8.993,0,7.1,4.2,81.85,1000.1,6.05,11.2,19.8,34,NE
10/03/2024 16:00,Mayo,53.711,-8.993,0.1,7.1,4.2,81.85,1000.1,6.7,12.4,14.4,50,NE
10/03/2024 17:00,Mayo,53.711,-8.993,0,7.1,4.2,81.85,1001,5.94,11,15.1,30,NE
10/03/2024 18:00,Mayo,53.711,-8.993,0,7,7,100,1002,4.1,7.6,15.5,70,E
10/03/2024 19:00,Mayo,53.711,-8.993,0,7,7,100,1002,4.1,7.6,15.8,40,NE
10/03/2024 20:00,Mayo,53.711,-8.993,0,6.9,5.4,90.17,1003,4.86,9,14.4,334.6,NW
10/03/2024 21:00,Mayo,53.711,-8.993,0,6.6,5.3,91.41,1004,4.64,8.6,14.4,333.9,NW
10/03/2024 22:00,Mayo,53.711,-8.993,0,6.3,5.2,92.67,1004,4.48,8.3,13.7,335.1,NW
10/03/2024 23:00,Mayo,53.711,-8.993,0.2,6.2,5.2,93.31,1004,3.89,7.2,13,344.3,NW
10/03/2024 00:00,Kerry,51.938,-10.241,0,6.5,4.4,86.44,995,4.64,8.6,15.1,14.8,NW
10/03/2024 01:00,Kerry,51.938,-10.241,0,6.8,4.5,85.27,996,4.86,9,16.6,12,NW
10/03/2024 02:00,Kerry,51.938,-10.241,0,6.8,4.7,86.47,995,4.64,8.6,15.8,8.2,NW
10/03/2024 03:00,Kerry,51.938,-10.241,0.1,6.9,4.9,87.08,996,4.1,7.6,14.8,9,NW
10/03/2024 04:00,Kerry,51.938,-10.241,0,7,5.1,87.7,996,4.27,7.9,14.4,359,NW
10/03/2024 05:00,Kerry,51.938,-10.241,0.1,7.1,5,86.5,996,4.27,7.9,14,4.9,NW
10/03/2024 06:00,Kerry,51.938,-10.241,0,7.1,5.3,88.32,996,6.05,11.2,18.4,5,NW
10/03/2024 07:00,Kerry,51.938,-10.241,0,7.1,5.3,88.32,997,6.8,12.6,20.9,12.9,NW
10/03/2024 08:00,Kerry,51.938,-10.241,0,7.3,5,85.32,998,7.02,13,22,11.2,NW
10/03/2024 09:00,Kerry,51.938,-10.241,0,7,5,87.09,998,5.08,9.4,23.8,350,NW
10/03/2024 10:00,Kerry,51.938,-10.241,0,7,5,87.09,998,5.08,9.4,28.1,350,NW
10/03/2024 11:00,Kerry,51.938,-10.241,0,7,5,87.09,998,6.05,11.2,32.8,350,NW
10/03/2024 12:00,Kerry,51.938,-10.241,0,7,5,87.09,999,6.05,11.2,30.2,360,NW
10/03/2024 13:00,Kerry,51.938,-10.241,0,8,5,81.35,999,6.05,11.2,31.7,340,NW
10/03/2024 14:00,Kerry,51.938,-10.241,0,8,5,81.35,999,5.08,9.4,31.3,350,NW
10/03/2024 15:00,Kerry,51.938,-10.241,0,8,5,81.35,1000,6.05,11.2,32.8,340,NW
10/03/2024 16:00,Kerry,51.938,-10.241,0,8,6,87.19,1000,5.08,9.4,32.8,320,NW
10/03/2024 17:00,Kerry,51.938,-10.241,0,8,6,87.19,1001,7.02,13,29.5,320,NW
10/03/2024 18:00,Kerry,51.938,-10.241,0,8,6,87.19,1001,6.05,11.2,22.7,330,NW
10/03/2024 19:00,Kerry,51.938,-10.241,0,8.1,4.8,79.68,1003,6.05,11.2,22.7,333.7,NW
10/03/2024 20:00,Kerry,51.938,-10.241,0,7.9,4.9,81.33,1004,5.08,9.4,18.7,335.6,NW
10/03/2024 21:00,Kerry,51.938,-10.241,0,7.6,4.9,83.01,1004,4.27,7.9,15.5,335,NW
10/03/2024 22:00,Kerry,51.938,-10.241,0,7.1,5.1,87.1,1005,3.51,6.5,13.7,326,NW
10/03/2024 23:00,Kerry,51.938,-10.241,0,6.9,4.9,87.08,1005,3.51,6.5,12.2,330.2,NW
10/03/2024 00:00,Galway,53.326,-9.901,0,7.2,4.9,85.31,997,9.94,18.4,24.5,48.5,NE
10/03/2024 01:00,Galway,53.326,-9.901,0,7.3,5,85.32,998,9.72,18,25.2,46.6,NE
10/03/2024 02:00,Galway,53.326,-9.901,0,7.5,5.1,84.75,997,9.72,18,24.1,42,NE
10/03/2024 03:00,Galway,53.326,-9.901,0,7.5,5.1,84.75,997,9.94,18.4,24.5,45.5,NE
10/03/2024 04:00,Galway,53.326,-9.901,0.2,7.4,5.1,85.33,998,9.94,18.4,25.2,39.4,NE
10/03/2024 05:00,Galway,53.326,-9.901,0,7.5,4.8,83,998,9.72,18,24.8,40.5,NE
10/03/2024 06:00,Galway,53.326,-9.901,0,7.6,4.5,80.73,998,7.56,14,19.4,28.7,NE
10/03/2024 07:00,Galway,53.326,-9.901,0,7.6,4.4,80.16,999,7.78,14.4,20.2,35,NE
10/03/2024 08:00,Galway,53.326,-9.901,0,7.6,4.4,80.16,999,6.43,11.9,19.8,25.2,NE
